playerid,Player,Team,Position,Status,Salary,ADP,Age,%D,POINTS_steamer,POINTS_fangraphsdc,POINTS_zipsdc,POINTS_atc,POINTS_thebat,POINTS_zips,MEAN,STD,Rank,Rank_round,ADP_round,Keper_Value,Draft_Value
12095,Yimi Garcia,TOR,RP,FA,30,815.72,32,7%,41.40238037383272,42.34164572462861,43.599371013409495,43.80094727360236,46.271949508034815,42.2651592006863,43.28024218236572,1.568492453888123,235,20.0,68.0,10.0,48.0
18577,Ke'Bryan Hayes,PIT,"3B,INF",FA,9,184.73,26,100%,43.34179678409262,42.137965215426604,38.589148364836475,44.50407264216249,46.844290068039136,44.06773887368246,43.2475019913733,2.5208750030809903,236,20.0,16.0,-11.0,-4.0
19959,Jesus Luzardo,MIA,SP,Tomy,16,129.14,25,100%,41.056902360371524,42.180282204457654,42.702864456140105,45.50984508584925,41.533088190633734,45.77181411653164,43.12579940233065,1.8518013033776455,237,20.0,11.0,-4.0,-9.0
14771,Emilio Pagan,MIN,RP,FA,27,904.71,31,5%,41.81462026605138,41.81847904626652,42.14804528799441,43.732911298239046,46.224934453529336,42.8396951517273,43.096447583968,1.551031363071202,238,20.0,76.0,7.0,56.0
19876,Kevin Ginkel,ARI,RP,FA,30,696.8,28,12%,41.140768784057165,42.82457989698013,43.3601707468115,42.261288256676906,43.723307871127815,44.68809326853647,42.999701470698334,1.1206964767840502,239,20.0,58.0,10.0,38.0
11899,Joc Pederson,SF,OF,Pete,30,245.01,30,96%,43.45303108535279,42.89478378284037,42.468164855474555,41.579299623221736,42.55695470095173,44.8934506342214,42.97428078034377,1.024290109446819,240,20.0,21.0,10.0,1.0
12988,Andrew Chafin,ARI,RP,FA,30,702.15,32,12%,41.49717157741826,43.0112573010114,44.27078409641818,45.058701821472646,47.412278705479594,36.49081246792419,42.95683432828738,3.414144877204814,241,21.0,59.0,9.0,38.0
1247,Adam Ottavino,NYM,RP,FA,30,695.81,37,15%,41.35135008224756,41.93790737512603,41.557171453294615,44.80308896569324,45.417443452784205,42.51713917853372,42.93068341794656,1.5930751194644683,242,21.0,58.0,9.0,37.0
17092,Domingo Acevedo,OAK,RP,FA,30,662.13,29,14%,40.334440968223205,42.223016461830795,43.64170061371338,43.35718623655059,43.644088218938585,43.91221200848528,42.85210741795697,1.2492675949634238,243,21.0,56.0,9.0,35.0
13394,Dylan Floro,MIA,RP,FA,14,349.72,32,59%,41.083629792881396,42.358376111784864,43.97512637071901,45.213126927726975,45.073771382701,39.287677572894474,42.831951359784625,2.154274112061602,244,21.0,30.0,-7.0,9.0
19734,Josh Rojas,ARI,"2B,3B,INF",FA,24,199.38,28,99%,38.728605165922616,41.515633498182,42.38922633197693,40.05212187012259,42.39531302422535,51.87508830377828,42.825998032367956,4.251712719845122,245,21.0,17.0,3.0,-4.0
16258,Aaron Bummer,CHW,RP,FA,18,687.03,29,12%,42.71992049811248,43.29276295120694,43.88497677382427,41.44658280448143,43.33497616330543,42.21178586047162,42.815167508567036,0.8050834125436444,246,21.0,58.0,-3.0,37.0
12760,Rafael Montero,HOU,RP,FA,30,372.89,32,48%,42.1320381888385,41.891857797582205,42.1363401389674,44.79222206163186,43.613577968425915,41.83251923258529,42.733092564671864,1.0993450255791075,247,21.0,31.0,9.0,10.0
17496,Diego Castillo,SEA,RP,FA,11,665.61,29,14%,41.88193255427356,42.83442531701856,43.77219354445779,44.177157186645914,45.633028321479514,38.075805421821464,42.729090390949466,2.3804638899744135,248,21.0,56.0,-10.0,35.0
19388,Tony Gonsolin,LAD,SP,La Maqui,21,137.85,28,100%,38.29490815981648,40.502815733566024,43.24822433820113,46.124697498433335,42.052849513429976,46.08000070287113,42.71724932438635,2.8314595461944627,249,21.0,12.0,0.0,-9.0
19447,Patrick Sandoval,LAA,SP,FA,18,187.25,26,99%,41.77956742390103,41.68388442051364,41.5964426798926,43.18966102688613,41.41668192903402,46.32123184685331,42.664578221180115,1.7363750950124406,250,21.0,16.0,-3.0,-5.0
21636,Jeremy Pena,HOU,"SS,INF",FA,30,133.52,25,100%,37.83439173132332,41.17592742752323,42.383908979731736,41.20718746330605,43.17038413408534,50.03125752314155,42.633842876518536,3.702874589367257,251,21.0,12.0,9.0,-9.0
24679,Brendan Donovan,STL,"2B,3B,INF,OF",FA,30,314.83,26,92%,41.37835583431189,41.9552306912144,40.143873631853154,42.658616321169845,42.50258719925413,46.93841265063351,42.59617938807282,2.1124772399956724,252,21.0,27.0,9.0,6.0
17907,Brendan Rodgers,COL,"2B,INF",FA,9,292.67,26,90%,34.552414105949715,35.36986776350803,35.87971088046878,47.913666511673746,50.19330542643471,51.576405799372715,42.580895081234615,7.40121326667976,253,22.0,25.0,-13.0,3.0
15873,Sean Manaea,SF,SP,FA,5,218.81,31,99%,43.19793738627253,41.720559681388266,40.21215110916217,44.42106750360523,41.56067035885631,44.29901244380784,42.56856641384872,1.533513098259926,254,22.0,19.0,-17.0,-3.0
12768,Sonny Gray,MIN,SP,FA,9,198.68,33,99%,39.436158847699076,40.129318001223055,41.67710852965635,43.90795071302492,43.10980840887606,46.432175582262296,42.44875334712362,2.3623732811454317,255,22.0,17.0,-13.0,-5.0
17586,Tanner Scott,MIA,RP,FA,30,499.19,28,22%,41.55641724624586,41.68260627772575,41.58910464787917,41.103623352067494,43.337005270662246,45.1953396782757,42.41068274547604,1.4291983398903332,256,22.0,42.0,8.0,20.0
1246,Matt Bush,MIL,"SP,RP",FA,30,656.45,37,13%,44.19404018420859,43.80759048476314,43.86488611300246,44.513458296044675,41.94802133303593,35.949278183461125,42.37954576575265,2.9895951471759457,257,22.0,55.0,8.0,33.0
27468,Reid Detmers,LAA,SP,FA,30,202.2,23,99%,40.20560154871973,40.47736460428551,41.058530569759135,45.10050460125233,40.43459107333135,46.33299423755129,42.268264439149895,2.4776106478882958,258,22.0,17.0,8.0,-5.0
19260,Jake Fraley,CIN,OF,FA,30,288.58,27,90%,38.867805391254436,41.958541596791086,45.43963540176069,39.85245775521506,43.2258775242293,44.06998847095599,42.23571769003443,2.298899818549554,259,22.0,24.0,8.0,2.0
16587,Erik Swanson,TOR,RP,FA,30,536.65,29,18%,43.98888523707512,44.717368472823814,44.70831557340881,40.494513997602404,41.25753302388427,38.23552588606707,42.23369036514358,2.426797364719733,260,22.0,45.0,8.0,23.0
20036,Isaac Paredes,TB,"1B,2B,3B,INF",FA,30,340.37,24,77%,41.18450709638863,42.56718224805944,42.67150187363173,38.86928300056704,38.79354581933289,49.26965260831629,42.22594544104933,3.5133535138457885,261,22.0,29.0,8.0,7.0
7531,Collin McHugh,ATL,RP,FA,17,714.65,35,13%,44.1508080188293,44.77291567964621,45.518109881044026,40.179800702168045,39.204561292743264,39.470890872356904,42.21618107446463,2.6437260360783896,262,22.0,60.0,-5.0,38.0
17859,Adbert Alzolay,CHC,RP,FA,30,445.31,28,31%,45.89859342493508,44.88431249997188,43.40470609710566,38.333240844401985,38.46390083536995,41.85118815860485,42.139323643398235,2.925357158121237,263,22.0,38.0,8.0,16.0
7982,Anthony Bass,TOR,RP,FA,30,734.81,35,11%,39.12764294470891,41.01887094566223,41.746124759346344,43.53671228062277,43.76262768556757,43.63518121694562,42.137859972142245,1.6983142761891235,264,22.0,62.0,8.0,40.0
17232,Yoan Moncada,CHW,"3B,INF",FA,7,278.6,27,93%,40.27729759225306,42.03419456907874,43.16940878031949,38.535883653645115,40.77276134689562,47.672871005468245,42.07706949127671,2.8864174371304667,265,23.0,24.0,-16.0,1.0
19403,Colin Poche,TB,RP,FA,30,821.91,29,8%,39.7480039447776,42.2552016040513,43.86848524268467,41.520029063332714,44.12588802344566,40.93338292289468,42.07516513353111,1.5535655971148634,266,23.0,69.0,7.0,46.0
11384,Tommy Kahnle,NYY,RP,FA,30,782.89,33,10%,41.872704898768255,43.542486062221265,44.11774864162,43.797857183111496,43.154504486312206,35.880311098626166,42.0609353951099,2.8540559203568323,267,23.0,66.0,7.0,43.0
15491,J.P. Crawford,SEA,"SS,INF",FA,30,335.33,28,70%,41.143866871731056,42.14341514733354,40.42829257350293,39.51918608251002,40.166802528685466,48.56904613915253,41.995101557152594,3.0520777060940287,268,23.0,28.0,7.0,5.0
21367,Peter Strzelecki,MIL,RP,FA,30,955.21,28,3%,39.32269488414764,40.76609426904836,41.86116177708855,42.70650088228729,45.36046179778211,41.804780415093845,41.97028233757462,1.8499739155360264,269,23.0,80.0,7.0,57.0
11281,Whit Merrifield,TOR,"2B,INF,OF",FA,3,201.99,34,99%,38.95739336552015,38.93193776513819,37.871710819201304,42.571610275437,43.006952004986445,50.26130807412051,41.93348538406727,4.188806296697776,270,23.0,17.0,-20.0,-6.0
11156,Merrill Kelly,ARI,SP,FA,30,168.62,34,100%,41.28691204317442,40.563682639086444,39.79979394079913,44.37215675612159,40.573998456123356,44.524182230087774,41.85345434423212,1.8848368157691062,271,23.0,14.0,7.0,-9.0
6984,Luis Garcia,SD,RP,FA,30,810.9,36,9%,42.34453345392866,41.598053300210225,41.35731373541792,43.743036874074065,41.275221181714585,40.682860102525254,41.83350310797845,0.9853359988729935,272,23.0,68.0,7.0,45.0
19479,Aaron Civale,CLE,SP,FA,26,282.68,27,92%,40.67724641707788,40.336074262789346,40.1791540328257,43.978782530607546,41.64462519712462,43.08987743759082,41.65095997966932,1.4336745739783159,273,23.0,24.0,3.0,1.0
18030,Harrison Bader,NYY,OF,FA,30,199.49,28,99%,39.71983339461319,44.56414481143839,45.03370882114759,40.93506509306791,36.90171897386903,42.74738335445846,41.650309074765765,2.8263292675199856,274,23.0,17.0,7.0,-6.0
13594,Robert Stephenson,PIT,RP,FA,30,908.07,30,4%,39.843340216342966,41.507543030488094,42.74073068654092,41.17215566368618,41.419248021372184,42.97781962907874,41.61013954125152,1.0415661691520952,275,23.0,76.0,7.0,53.0
25976,Riley Greene,DET,OF,Pinstrip,30,170.76,22,100%,41.615552226061375,40.980886699333524,41.03633707058126,39.720804613933744,39.72274413297504,46.35491140492279,41.57187269130129,2.2494873317339024,276,23.0,15.0,7.0,-8.0
17479,Jack Flaherty,STL,SP,FA,13,206.75,27,99%,38.5468355742596,41.99235212291265,45.6461403107117,39.33628762164368,37.64430041811139,46.25963269512566,41.57092479046077,3.374563235285168,277,24.0,18.0,-11.0,-6.0
19753,Jonathan Loaisiga,NYY,RP,FA,11,628.17,28,15%,41.87158405232052,42.52412043352525,43.395090615821346,42.17047894968752,41.5992930932541,37.511847517250644,41.51206911030989,1.8771500205514067,278,24.0,53.0,-13.0,29.0
2396,Carlos Santana,PIT,"1B,INF",FA,30,352.04,36,67%,40.10017646812044,40.9599327098453,42.65200670289394,40.538605908680175,35.764532021741246,48.76812773859355,41.46389692497911,3.8776287814983186,279,24.0,30.0,6.0,6.0
12532,Kolten Wong,SEA,"2B,INF",FA,13,272.54,32,92%,41.38919925308213,40.54846046522001,40.89071893327827,39.89903387839604,40.129764765395215,45.91642784150506,41.46226752281279,2.050441304976462,280,24.0,23.0,-11.0,-1.0
20126,Dylan Carlson,STL,OF,FA,11,285.96,24,90%,39.24524789098605,39.73676333697915,39.24170944535704,39.23363386342008,40.714217575376,50.5824983055855,41.45901173628397,4.1135619512450585,281,24.0,24.0,-13.0,0.0
13361,Steven Matz,STL,SP,FA,30,326.75,31,85%,43.67061540005747,41.001732620682155,39.35904472080287,42.617305873644455,39.86522344859987,41.54301529838686,41.34282289369562,1.48985571737037,282,24.0,28.0,6.0,4.0
19363,Austin Hays,BAL,OF,FA,27,235.13,27,96%,38.78158404687854,42.04370381360986,42.81190387715105,38.96947737068688,37.65314383293487,47.7083534433162,41.3280277307629,3.390539381140132,283,24.0,20.0,3.0,-4.0
21620,Jake Cousins,MIL,RP,FA,30,1692.2,28,1%,38.361792750640525,40.99271445968756,42.48068642925521,41.27121187542001,44.630881197693284,40.212898959982766,41.32503094544656,1.9319737049104055,284,24.0,141.0,6.0,117.0
16609,Bryan Abreu,HOU,RP,FA,30,470.2,25,24%,41.77332568381284,41.369331927742536,40.740607566480776,42.90418839216019,43.52065658675777,37.09666915701046,41.234129885660764,2.069156713556711,285,24.0,40.0,6.0,16.0
14854,Mike Yastrzemski,SF,OF,FA,21,276.59,32,91%,36.918341322772385,41.02475913342003,43.52318815178013,38.85432626876768,37.24027322506417,49.83441559686784,41.23255061644537,4.462602200647728,286,24.0,23.0,-3.0,-1.0
10047,Wil Myers,CIN,"1B,INF,OF",FA,30,264.24,32,91%,38.8878868363621,43.999108326418465,46.86575369919003,37.84684011354797,36.0251020811936,43.70247370654933,41.22119412721025,3.8636030007485163,287,24.0,22.0,6.0,-2.0
20970,Oscar Gonzalez,CLE,OF,Tomy,30,186.28,25,99%,41.950517622585885,41.21198139432716,38.349124287815485,38.83952634350948,40.70119045625687,46.14808992136526,41.20007167097669,2.5493513313833582,288,24.0,16.0,6.0,-8.0
13273,Ross Stripling,SF,"SP,RP",FA,30,271.97,33,94%,41.068766409407374,40.317947910434874,40.62637989284746,41.97082753117539,39.75305228003196,42.951765165189904,41.11478986484783,1.0674914168000984,289,25.0,23.0,5.0,-2.0
16400,Reynaldo Lopez,CHW,RP,FA,30,406.78,29,29%,45.25393014893068,43.680599398253975,41.592884034232625,38.836704349380916,36.240449306059844,41.02275264100085,41.104553312976485,2.9693194089799135,290,25.0,34.0,5.0,9.0
13164,Eduardo Rodriguez,DET,SP,FA,8,278.71,29,92%,40.73761193650527,40.36171205688445,39.65498416960675,40.94437771052099,40.78186156914154,44.07627085663371,41.09280304988212,1.3992719975802477,291,25.0,24.0,-17.0,-1.0
12979,Javier Baez,DET,"SS,INF",FA,9,181.99,30,99%,37.55413572803946,38.40358784331018,38.74893928219215,39.66450221882552,45.77677804208535,45.97609695606769,41.02067334508673,3.489096119897741,292,25.0,16.0,-16.0,-9.0
8241,David Robertson,NYM,RP,FA,30,476.93,37,22%,39.887443071546606,40.0603741808595,40.389226716890946,42.333959873923774,43.69290558717343,39.758498504747664,41.02040132252365,1.4755643964272915,293,25.0,40.0,5.0,15.0
17988,Tyler Stephenson,CIN,C,FA,16,230.74,26,99%,39.951394915961004,41.41282627089732,42.92637744250721,41.14052980546026,42.85838365105535,37.831404561073455,41.02015277449243,1.7555543698794116,294,25.0,20.0,-9.0,-5.0
14295,Wandy Peralta,NYY,RP,FA,30,867.08,31,4%,39.84995195215933,40.80480863573935,40.84218050735933,40.90691559109135,42.2045362092999,40.97790160499051,40.93104908343996,0.6852192259504812,295,25.0,73.0,5.0,48.0
9847,Andrew McCutchen,PIT,OF,FA,30,311.44,36,82%,39.23304859514872,40.282874610659995,40.84429343564002,40.164993271376744,38.31105993601913,45.6681883433756,40.7507430320367,2.345473432046381,296,25.0,26.0,5.0,1.0
5827,Wilmer Flores,SF,"1B,2B,3B,INF",FA,30,316.11,31,87%,36.60875880358399,38.116886452817205,40.07121542430938,38.91600493872,41.00168509157792,49.4785153964767,40.69884435124753,4.166174844180676,297,25.0,27.0,5.0,2.0
18498,Kenta Maeda,MIN,SP,FA,30,288.32,34,93%,42.60402877833262,40.02110313738061,38.473184762595004,42.42488148109277,42.723082967407855,37.29963589453399,40.59098617022381,2.1449236744933255,298,25.0,24.0,5.0,-1.0
10291,Ryan Tepera,LAA,RP,FA,14,774.74,35,11%,38.70779778562412,39.49700418658163,39.80265254240432,40.63786765185727,43.805411210475015,40.717288050972066,40.52800357131907,1.6171756507556514,299,25.0,65.0,-11.0,40.0
12144,Max Kepler,MIN,OF,FA,30,324.26,30,77%,39.525956950483675,40.20573021908267,40.548467841810876,39.58512016252572,37.920094814181354,44.46252469150038,40.37464911326412,2.0057394498750423,300,25.0,27.0,5.0,2.0
19349,Caleb Ferguson,LAD,RP,FA,30,1707.1,26,2%,39.963800177273924,40.940210967027085,41.77232680547919,40.66084575486382,42.56003906214393,36.28593040669672,40.36385886224744,2.000704868315653,301,26.0,143.0,4.0,117.0
21205,Connor Brogdon,PHI,RP,FA,30,1692.7,28,2%,38.70829361505083,39.99544954985335,40.8992808649857,42.420017970177376,43.57223804121892,36.582322899322364,40.36293382343476,2.308852340020033,302,26.0,141.0,4.0,115.0
15440,Matthew Boyd,DET,RP,FA,30,375.86,32,73%,41.06721029664379,41.86242275466536,42.42057663284818,38.86728863498451,36.863915373726186,41.09516599917941,40.362763282007904,1.9146198387910867,303,26.0,32.0,4.0,6.0
9761,Joe Kelly,CHW,RP,FA,30,895.64,34,5%,42.035412909848866,41.41201398781055,40.46437558681276,42.305808712955056,43.75125806377001,32.113495406819936,40.34706077800286,3.8125947502805593,304,26.0,75.0,4.0,49.0
13580,Steven Okert,MIA,RP,FA,30,1897.13,31,1%,38.879699718451434,40.44643718704211,41.6780058297881,41.11904379161675,42.88248329970049,36.918785002517005,40.32074247151932,1.945408392888202,305,26.0,159.0,4.0,133.0
18519,Phil Bickford,LAD,RP,FA,30,1992.1,27,0%,36.51152116375775,37.61956057398573,39.229572934609,40.69914312865614,41.65644615435338,46.16015473657268,40.312733115322445,3.1364216250780266,306,26.0,166.0,4.0,140.0
22286,Trevor Rogers,MIA,SP,FA,20,241.27,25,95%,42.560958189779,40.28198579973451,38.12403858514345,40.651074392355206,36.81541381214181,43.349653624346715,40.297187400583454,2.2881214427291754,307,26.0,21.0,-6.0,-5.0
14221,Jorge Soler,MIA,OF,FA,9,288.01,31,90%,41.14355965005977,41.36356449751647,41.80636659987172,36.056762988887705,35.56962681241055,45.803233552688795,40.29051901690583,3.530307675079021,308,26.0,24.0,-17.0,-2.0
18064,Phil Maton,HOU,RP,FA,30,1742.4,29,1%,37.360082754374254,38.99288409200445,40.75581060054542,39.652559965709,41.21881291618633,43.39949685189084,40.22994119678505,1.888573350619438,309,26.0,146.0,4.0,120.0
6632,Carlos Carrasco,NYM,SP,FA,22,225.52,35,97%,43.17656603321384,39.87596173272683,36.136916114017474,42.72243843272777,40.383388501447726,38.78490263671285,40.18002890847441,2.3759219713351247,310,26.0,19.0,-4.0,-7.0
15068,Yency Almonte,LAD,RP,FA,30,1648.3,28,2%,38.48377561598626,39.46920958564583,41.08688115329175,41.12192252753475,40.79750019909708,40.10417882024443,40.17724465030002,0.9556029025006877,311,26.0,138.0,4.0,112.0
8048,Will Smith,TEX,RP,FA,30,820.28,33,6%,36.73543962334585,38.66740479342533,40.54908228738097,40.45017123714577,41.20270088228092,43.3665644384553,40.16189387700569,2.0639887638790784,312,26.0,69.0,4.0,43.0
15046,Trevor Gott,SEA,RP,FA,30,2143.8,30,0%,38.92749583144006,39.99999976687614,40.894676540836045,40.20586014325187,41.30378519675494,39.379388957379085,40.118534406089694,0.8158636707827526,313,27.0,179.0,3.0,152.0
12857,Shawn Armstrong,TB,RP,FA,30,1725.8,32,1%,41.65059549814769,40.71521409704734,39.77245917674236,41.303652421718496,41.61889630476663,35.298097141210626,40.059819106605524,2.224654540672557,314,27.0,144.0,3.0,117.0
15507,Hunter Harvey,WSH,RP,FA,30,674.28,28,13%,41.627605582887625,41.03773506818773,39.692132463474046,42.953214257336306,41.581847686320344,33.32854683074219,40.03684698149137,3.150254861833179,315,27.0,57.0,3.0,30.0
17149,Domingo German,NYY,SP,FA,30,366.36,30,82%,38.04903182438894,39.15171855567429,39.97445428916116,39.61208225338385,41.893470988033314,41.349517184924636,40.00504584926103,1.2963581837773235,316,27.0,31.0,3.0,4.0
15288,Adam Cimber,TOR,RP,FA,30,765.16,32,10%,37.03939821555473,38.26090814153482,39.99121695389008,40.50796432798616,40.81648845055606,42.92865001775132,39.92410435121219,1.8822323509591166,317,27.0,64.0,3.0,37.0
13799,Matt Strahm,PHI,RP,FA,30,926.0,31,2%,39.91963931470083,40.065429849700564,39.62638805531745,40.66867492635157,42.67008648601436,36.381438802091566,39.88860957236272,1.8594959428522604,318,27.0,78.0,3.0,51.0
21224,Bailey Ober,MIN,SP,FA,14,303.23,27,89%,38.63273218093633,38.03726529235285,38.282530066566984,40.02108329571119,41.03424922512145,42.63078380871456,39.77310731156722,1.6509446515418493,319,27.0,26.0,-13.0,-1.0
17620,Myles Straw,CLE,OF,FA,22,340.26,28,73%,36.29187500348429,39.50047993642561,38.40674959117767,36.45728421779617,38.46002837107933,49.48515428060582,39.76692856676148,4.492637010509731,320,27.0,29.0,-5.0,2.0
15149,Trey Mancini,CHC,"1B,INF,OF",FA,15,287.61,30,95%,38.12703103340128,37.62887225730334,38.4805584866631,36.796870011016495,38.83239991288117,48.61569145708508,39.74690385972507,4.018873952377724,321,27.0,24.0,-12.0,-3.0
25756,Matt Brash,SEA,"SP,RP",FA,30,433.33,24,30%,42.15469772778003,41.36033970441997,40.82126267910952,35.20375912580604,38.7399563728814,39.89029028859394,39.69505098309849,2.2808415138011617,322,27.0,37.0,3.0,10.0
10243,Randal Grichuk,COL,OF,FA,19,389.85,31,84%,36.979517568398016,38.930295771126424,39.50150191618547,38.097829742376874,36.26722449047229,48.15406393460564,39.655072237194126,3.9548041243168135,323,27.0,33.0,-8.0,6.0
22810,Roansy Contreras,PIT,SP,FA,30,283.25,23,93%,36.227832103657434,38.40722171323687,40.044151823287805,39.12623598955707,38.898158600003235,45.21298507564266,39.652764217564176,2.7446140583703085,324,27.0,24.0,3.0,-3.0
17192,Jalen Beeks,TB,"SP,RP",FA,30,824.97,29,9%,43.4547498591493,42.68417440796294,41.28356290720054,36.68680761420712,34.82728387802318,38.938778699737576,39.64589289438011,3.1330416008744324,325,28.0,69.0,2.0,41.0
20070,Bailey Falter,PHI,SP,FA,30,430.13,25,58%,39.27622165215851,38.494052612377985,38.32975831786925,38.99390721024863,39.08963147336047,43.329412486927026,39.58549729215698,1.7066803060792528,326,28.0,36.0,2.0,8.0
13470,Lucas Sims,CIN,RP,FA,14,778.22,28,10%,40.09440936149208,39.92076583149149,40.20572169342687,41.57463883892918,39.93576072122633,35.42963997172375,39.52682273638162,1.9185905071769738,327,28.0,65.0,-14.0,37.0
19316,Eric Lauer,MIL,SP,FA,30,236.76,27,96%,37.207570115924064,39.07156388485994,40.13704451622012,40.19763074679624,35.16578198684817,45.160607928826366,39.490033196579155,3.0864931162265017,328,28.0,20.0,2.0,-8.0
21170,Dany Jimenez,OAK,RP,FA,30,629.04,29,14%,37.365935402419254,39.23264489914554,40.364731119638265,40.16431228076872,42.43614065254613,37.33958331453867,39.483891278176095,1.7842620516192997,329,28.0,53.0,2.0,25.0
10133,Brad Boxberger,CHC,RP,FA,30,649.12,34,14%,37.06552984789373,38.51754437077922,39.634363092354384,40.06478095677308,40.56343546349069,41.052708559540754,39.48306038180531,1.3397121647638703,330,28.0,55.0,2.0,27.0
15279,Garrett Cooper,MIA,"1B,INF",FA,18,422.23,32,49%,40.38077414249921,40.91996128515817,39.46434162733597,37.371784649517785,39.28592236789871,39.29403801065232,39.452803680510364,1.1103685467142879,331,28.0,36.0,-10.0,8.0
25880,Hunter Brown,HOU,RP,Freeman,30,227.07,24,98%,38.69686462952693,37.961337656956005,36.72432330204155,39.36867450976598,40.39143341500995,43.53423642205272,39.44614498922552,2.151993285866278,332,28.0,19.0,2.0,-9.0
19522,TJ Friedl,CIN,OF,FA,30,387.49,27,63%,34.134276600075374,37.5652706135933,38.68606796586356,39.9881965421698,38.38839323735959,47.41738688151081,39.36326530676207,4.0258227521705106,333,28.0,33.0,2.0,5.0
14120,Lance McCullers Jr.,HOU,SP,FA,18,263.38,29,96%,36.58327598175681,38.95972316116663,40.67701058543125,38.350232665026965,35.60692952024351,45.882946482794736,39.34335306606999,3.348065881845809,334,28.0,22.0,-10.0,-6.0
10061,Brooks Raley,NYM,RP,FA,22,684.48,34,13%,41.242307063726415,42.22156804166906,42.319349098498165,36.02149860228974,33.65211100896186,40.58855366602322,39.340897913528075,3.3096359748120165,335,28.0,57.0,-6.0,29.0
10343,Aaron Loup,LAA,RP,FA,23,897.11,35,2%,36.889410291761244,38.3921658244163,39.47802184157391,40.44376287504571,40.16330081397464,40.433621124502935,39.30004712854579,1.2913414251749031,336,28.0,75.0,-5.0,47.0
18282,Jarlin Garcia,PIT,RP,FA,30,2078.6,30,0%,36.61067361262242,38.190335323804895,38.89028103529559,39.57296718765465,40.66963711540412,41.38094416686517,39.21913974027447,1.5744425992977376,337,29.0,174.0,1.0,145.0
18548,Sam Hentges,CLE,RP,FA,30,896.26,26,4%,40.94678592024101,40.92703199999053,40.75683708755189,36.56867855916338,32.50316895926559,43.57658759709268,39.213181687217514,3.637364367785855,338,29.0,75.0,1.0,46.0
17128,Ramon Laureano,OAK,OF,FA,30,215.21,28,97%,40.237040674256974,40.186350760175735,39.742872115126225,36.52599764259558,38.63534696447027,39.68099023772478,39.168099732391596,1.2934075678755963,339,29.0,18.0,1.0,-11.0
11762,Noah Syndergaard,LAD,SP,FA,30,273.43,30,95%,33.94339533586492,38.20080384504756,42.78400572086551,38.21771685396323,35.64013550208742,46.09879722132365,39.14747574652538,4.137022848589025,340,29.0,23.0,1.0,-6.0
17277,Ranger Suarez,PHI,SP,FA,10,245.65,27,95%,36.20155525350453,38.8036600059773,40.861024820485696,38.935546230990255,35.004492770090934,44.940499740955495,39.124463137000696,3.227436516932076,341,29.0,21.0,-19.0,-8.0
15042,Tim Mayza,TOR,RP,FA,28,1813.35,31,1%,39.089977938544685,39.47712516716009,40.27859744041219,41.024004359118635,39.96479594417979,34.803761830824214,39.10637711337327,2.018188088351277,342,29.0,152.0,-1.0,123.0
11423,Jose Quintana,NYM,SP,FA,30,272.04,34,94%,41.3326878638871,38.48497559494626,35.84151484872942,41.17339427496917,36.361652263872806,41.32867486502636,39.08714995190518,2.3361074694322608,343,29.0,23.0,1.0,-6.0
14894,Tony Kemp,OAK,"2B,INF,OF",FA,30,396.0,31,63%,40.31765912235659,40.05007373097683,39.672575098869174,37.392038179204256,34.32944449612448,42.73593217001235,39.08295379959062,2.6333365647814158,344,29.0,33.0,1.0,4.0
19610,Keibert Ruiz,WSH,C,FA,30,245.35,24,95%,40.51586626054102,39.61545541272596,39.11842715698702,37.51690601739087,34.510449362357264,43.096355447448126,39.06224327624171,2.6395446629054584,345,29.0,21.0,1.0,-8.0
13607,Carl Edwards Jr.,WSH,RP,FA,30,886.94,31,6%,37.272090411428806,38.52117747759344,39.49081204746391,38.60656201144876,39.41435774944905,40.86362625691229,39.028104325716036,1.099294358687176,346,29.0,74.0,1.0,45.0
17796,Dillon Tate,BAL,RP,FA,30,781.44,28,10%,36.238142488501595,37.21809504518033,37.83063555615367,39.98348183576974,40.74213467489797,42.02138443632145,39.00564567280413,2.053505044286109,347,29.0,66.0,1.0,37.0
10233,Aroldis Chapman,KC,RP,FA,30,377.62,35,63%,40.095455407800515,39.224521658982724,38.436728813451225,38.91242883081835,38.6713567956527,38.57127810699201,38.98529493561625,0.5576568611754734,348,29.0,32.0,1.0,3.0
13621,Jeimer Candelario,WSH,"3B,INF",FA,30,350.41,29,69%,37.62231307516613,39.25555747972871,40.446539957985095,35.338741034079824,34.98014689567673,46.12236305802732,38.96094358344397,3.7491943143944577,349,30.0,30.0,0.0,0.0
14712,Manuel Margot,TB,OF,FA,30,325.57,28,78%,39.77725689950561,39.33402372384011,37.67075127342489,40.04088715179654,37.22340707780413,39.395442927739836,38.906961509018515,1.0666746560584899,350,30.0,28.0,0.0,-2.0
3516,Eric Hosmer,CHC,"1B,INF",FA,30,432.36,33,39%,38.41249314967031,38.50418509099564,37.73721688732388,37.04046102204241,36.46184413344464,45.27412401414907,38.905054049604324,2.9376348157954846,351,30.0,36.0,0.0,6.0
16647,Ryan Thompson,TB,RP,FA,30,2111.1,30,0%,37.15098166574043,38.29765051259571,39.85559949366825,39.3876150479693,40.68345167012388,37.9155166815428,38.88180251194006,1.2055945447797018,352,30.0,176.0,0.0,146.0
