playerid,Player,Team,Position,Status,Salary,ADP,Age,%D,POINTS_steamer,POINTS_fangraphsdc,POINTS_zipsdc,POINTS_atc,POINTS_thebat,POINTS_zips,MEAN,STD,Rank,Rank_round,ADP_round,Keper_Value,Draft_Value
19343,A.J. Puk,OAK,RP,La Maqui,30,431.28,27,40%,42.98860555185203,43.198587142468426,43.512256176244875,46.78940838732679,47.75284682108635,38.478316193243224,43.78667004537028,2.9995462933013104,232,20.0,36.0,10.0,16.0
10078,Caleb Thielbar,MIN,RP,Bobby,30,871.58,35,5%,44.36247255826028,43.24885489755076,41.968412614822284,45.14097841573683,45.43947936347519,41.472877204985615,43.60551250913849,1.508283381060006,233,20.0,73.0,10.0,53.0
11445,Mark Canha,NYM,OF,METS,12,255.0,33,97%,39.81557723007576,43.40231272205523,45.28766701711906,40.98680037978225,40.75707145362504,50.659910295583735,43.48488984970685,3.69420812891477,234,20.0,22.0,-8.0,2.0
21454,Lars Nootbaar,STL,OF,DN,30,187.63,25,100%,41.282151199245156,43.31763822029401,43.282182332323266,45.35929400594974,40.98926808910547,46.46304871924451,43.44893042769369,1.9800804567966146,235,20.0,16.0,10.0,-4.0
12095,Yimi Garcia,TOR,RP,FA,30,877.6,32,6%,41.44993891570779,42.37095275149912,43.61150371073876,43.80094727360236,46.824472345634895,42.2651592006863,43.387162366311536,1.7359461716288125,236,20.0,74.0,10.0,54.0
18577,Ke'Bryan Hayes,PIT,"3B,INF",FA,9,190.07,25,100%,43.41325473199228,42.400116375251685,38.901335676502065,44.50407264216249,46.844507814094115,44.06773887368246,43.355171018947516,2.4067734800341354,237,20.0,16.0,-11.0,-4.0
14771,Emilio Pagan,MIN,RP,FA,27,880.88,31,7%,41.86322735868468,41.847900131563364,42.159422894342555,43.732911298239046,46.77774539374412,42.8396951517273,43.20348370471684,1.7278087848659405,238,20.0,74.0,7.0,54.0
19959,Jesus Luzardo,MIA,SP,Tomy,16,127.3,25,100%,41.11645281977532,42.21775711775162,42.72612251149552,45.50984508584925,41.533158606494936,45.77181411653164,43.145858376316376,1.8367051258202276,239,20.0,11.0,-4.0,-9.0
11899,Joc Pederson,SF,OF,Bobby,30,235.22,30,99%,43.50404191154338,43.18177281068171,42.77300300078767,41.579299623221736,42.55681398763407,44.8934506342214,43.08139699468166,1.008202453450012,240,20.0,20.0,10.0,0.0
13394,Dylan Floro,MIA,RP,FA,14,379.42,32,45%,41.13500753851329,42.389847166421376,43.987863144350385,45.213126927726975,46.08659732080223,39.287677572894474,43.01668661178479,2.346310505077399,241,21.0,32.0,-7.0,11.0
1247,Adam Ottavino,NYM,RP,METS,30,766.03,37,13%,41.40692338435731,41.97379596690925,41.576196344647784,44.80308896569324,45.68517267862912,42.51713917853372,42.99371941979507,1.6488584283717558,242,21.0,64.0,9.0,43.0
24679,Brendan Donovan,STL,"2B,3B,INF,OF",Freeman,30,328.9,26,96%,42.422461848196754,42.73119375402832,40.67967594066176,42.658616321169845,42.50235499560021,46.93841265063351,42.98878591838173,1.9001861266067284,243,21.0,28.0,9.0,7.0
12760,Rafael Montero,HOU,RP,Freeman,30,379.93,32,49%,42.18202590797606,41.923826830216676,42.15070039598429,44.79222206163186,44.975793656627694,41.83251923258529,42.97618134750365,1.3554807258421946,244,21.0,32.0,9.0,11.0
19876,Kevin Ginkel,ARI,RP,FA,30,683.68,28,12%,41.19963330933237,42.859690815931536,43.376617306184826,42.261288256676906,43.36365796309816,44.68809326853647,42.95816348662672,1.073929448127784,245,21.0,57.0,9.0,36.0
17092,Domingo Acevedo,OAK,RP,FA,30,570.87,28,16%,40.38451615039326,42.250953361819285,43.65115941068426,43.35718623655059,44.172932178346265,43.91221200848528,42.954826557713155,1.3005815381028576,246,21.0,48.0,9.0,27.0
19734,Josh Rojas,ARI,"2B,3B,INF",Champs,24,194.64,28,99%,38.81104004319958,41.801620647826844,42.69022949415607,40.05212187012259,42.395021748290475,51.87508830377828,42.937520351228976,4.220568892778414,247,21.0,17.0,3.0,-4.0
12988,Andrew Chafin,(N/A),RP,Patron#5,30,801.43,32,11%,41.54977390484996,43.041757986703445,44.28258748236529,45.058701821472646,46.79036554404757,36.49081246792419,42.86899986789385,3.2818087079567833,248,21.0,67.0,9.0,46.0
16258,Aaron Bummer,CHW,RP,FA,18,782.4,29,6%,42.92625267470945,43.328297016151645,43.90148042547732,41.44658280448143,43.3082779269429,42.21178586047162,42.8537794513724,0.8090141795831981,249,21.0,66.0,-3.0,45.0
17496,Diego Castillo,SEA,RP,Patron#5,11,663.43,29,16%,41.93475121307892,42.86631108099962,43.785783276394994,44.177157186645914,46.161951743870844,38.075805421821464,42.83362665380196,2.491162132988486,250,21.0,56.0,-10.0,35.0
21636,Jeremy Pena,HOU,"SS,INF",Champs,30,136.61,25,100%,37.889421985959984,41.4729461586654,42.706812494312025,41.20718746330605,43.170787022533894,50.03125752314155,42.74640210798648,3.6704204117952868,251,21.0,12.0,9.0,-9.0
19388,Tony Gonsolin,LAD,SP,La Maqui,21,133.36,28,100%,38.345468587271654,40.53757185297748,43.27028640735758,46.124697498433335,42.05252028786516,46.08000070287113,42.73509088946272,2.814488270940249,252,21.0,12.0,0.0,-9.0
19447,Patrick Sandoval,LAA,SP,TDRJ,18,184.38,26,100%,41.84050047361494,41.72713481663284,41.62821592321216,43.18966102688613,41.181790342499944,46.32123184685331,42.64808907161656,1.7547937825306128,253,22.0,16.0,-4.0,-6.0
15873,Sean Manaea,SF,SP,sfernand,5,235.13,30,99%,43.2348496310793,41.74718383097115,40.23215445500714,44.42106750360523,41.56024532995749,44.29901244380784,42.58241886573803,1.5285716279294617,254,22.0,20.0,-17.0,-2.0
12768,Sonny Gray,MIN,SP,Bobby,9,199.2,33,100%,39.489456278689225,40.1661494849926,41.70164100783638,43.90795071302492,43.10941058995647,46.432175582262296,42.46779727612698,2.3436829279057703,255,22.0,17.0,-13.0,-5.0
1246,Matt Bush,MIL,"SP,RP",FA,30,695.89,36,13%,44.24466422732936,43.83951233437976,43.87885358985693,44.513458296044675,41.92151192034647,35.949278183461125,42.391213091903055,2.999138635230416,256,22.0,58.0,8.0,36.0
16587,Erik Swanson,TOR,RP,Freeman,30,574.17,29,18%,44.03007626184111,44.7422246522407,44.718246678576584,40.494513997602404,42.072025231014464,38.23552588606707,42.38210211789039,2.4012774238812624,257,22.0,48.0,8.0,26.0
19260,Jake Fraley,CIN,OF,La Maqui,30,281.48,27,94%,38.94685508413698,42.25754508424758,45.728008562863536,39.85245775521506,43.225457806770116,44.06998847095599,42.346718794031545,2.3439043090129377,258,22.0,24.0,8.0,2.0
20036,Isaac Paredes,TB,"1B,2B,3B,INF",Canha Ge,30,352.16,23,91%,41.25202139919754,42.873403669420306,43.007649967091496,38.86928300056704,38.7932459069344,49.26965260831629,42.34420942525451,3.5251310479688054,259,22.0,30.0,8.0,8.0
17586,Tanner Scott,MIA,RP,FA,30,484.49,28,24%,41.62754160293092,41.727495818206265,41.613285979061935,41.103623352067494,42.723964966110074,45.1953396782757,42.3318752327754,1.368667023453271,260,22.0,41.0,8.0,19.0
27468,Reid Detmers,LAA,SP,Canha Ge,30,203.01,23,100%,40.26177132880264,40.51441619399944,41.08359006070152,45.10050460125233,40.43460990508396,46.33299423755129,42.28798105456519,2.4633656110573137,261,22.0,17.0,8.0,-5.0
7531,Collin McHugh,ATL,RP,Canha Ge,17,747.89,35,13%,44.190937656074105,44.797636036965024,45.52707825806481,40.179800702168045,39.19375801965152,39.470890872356904,42.226683590880064,2.6565471342835987,262,22.0,63.0,-5.0,41.0
7982,Anthony Bass,TOR,RP,La Maqui,30,771.31,35,10%,39.180519186387144,41.04958326787265,41.759112754785676,43.53671228062277,44.02966641975745,43.63518121694562,42.198462521061884,1.7238191356939472,263,22.0,65.0,8.0,43.0
19403,Colin Poche,TB,RP,Champs,30,851.46,29,8%,39.804854338571424,42.28635609625281,43.88012178124032,41.520029063332714,44.6706987849273,40.93338292289468,42.18257383120321,1.6701396681631628,264,22.0,71.0,8.0,49.0
17232,Yoan Moncada,CHW,"3B,INF",FA,7,278.29,27,96%,40.33778265121187,42.29246537057883,43.44642681744267,38.535883653645115,40.77290746214128,47.672871005468245,42.17638949341467,2.899462511332312,265,23.0,24.0,-16.0,1.0
11384,Tommy Kahnle,NYY,RP,FA,30,758.81,33,11%,41.92100954907897,43.56999559386636,44.1279826544156,43.797857183111496,43.421422609049976,35.880311098626166,42.11976311469143,2.875665185243486,266,23.0,64.0,7.0,41.0
15491,J.P. Crawford,SEA,"SS,INF",FA,30,339.23,28,85%,41.226135542665425,42.379372033038855,40.70115505863967,39.51918608251002,40.167067487091245,48.56904613915253,42.093660390516284,3.028850177195132,267,23.0,29.0,7.0,6.0
11281,Whit Merrifield,TOR,"2B,INF,OF",FA,3,214.63,33,100%,39.03974338418454,39.23917658708099,38.21084443588987,42.571610275437,43.00693648232568,50.26130807412051,42.054936539839765,4.088902203512221,268,23.0,18.0,-20.0,-5.0
17859,Adbert Alzolay,CHC,RP,FA,30,436.45,27,52%,45.94141629711341,44.91203464078449,43.4175298484217,38.333240844401985,37.56453027521993,41.85118815860485,42.003323344091065,3.140188214329748,269,23.0,37.0,7.0,14.0
6984,Luis Garcia,SD,RP,Bobby,30,766.54,35,10%,42.39355154170924,41.62927270608783,41.37086604075654,43.743036874074065,42.106002874229134,40.682860102525254,41.98759835656367,0.9549415287329981,270,23.0,64.0,7.0,41.0
21367,Peter Strzelecki,MIL,RP,FA,30,987.3,28,1%,39.3801030991882,40.79919201084615,41.87479733536099,42.70650088228729,45.349963003975475,41.804780415093845,41.985889457791984,1.8293799938563577,271,23.0,83.0,7.0,60.0
11156,Merrill Kelly,ARI,SP,Tomy,30,161.67,34,99%,41.328786287607386,40.594393872148494,39.82565696106436,44.37215675612159,40.57400807316156,44.524182230087774,41.86986403003186,1.8745883300501283,272,23.0,14.0,7.0,-9.0
18030,Harrison Bader,NYY,OF,FA,30,199.66,28,100%,39.7903389900697,44.84129464157117,45.337396413569685,40.93506509306791,37.357368011941126,42.74738335445846,41.83480775077968,2.8040667186603496,273,23.0,17.0,7.0,-6.0
20126,Dylan Carlson,STL,OF,FA,11,285.92,24,97%,39.17737874595099,40.68078833226948,40.166504912475474,39.23363386342008,40.71415969863555,50.5824983055855,41.759160643056184,3.9934662653838,274,23.0,24.0,-12.0,1.0
25976,Riley Greene,DET,OF,Pinstrip,30,171.01,22,100%,41.693497528672296,41.23244336734048,41.32396144597905,39.720804613933744,39.72303709670797,46.35491140492279,41.67477590959272,2.2304721412541504,275,23.0,15.0,7.0,-8.0
19479,Aaron Civale,CLE,SP,FA,26,291.48,27,94%,40.71125669548147,40.360284390877936,40.19562158973261,43.978782530607546,41.64338703480727,43.08987743759082,41.66320161318294,1.4233349951407677,276,23.0,25.0,3.0,2.0
13594,Robert Stephenson,PIT,RP,FA,30,830.35,29,2%,39.893253549627836,41.53760724637455,42.752399597737615,41.17215566368618,41.4084623858041,42.97781962907874,41.62361634538484,1.0295370406040996,277,24.0,70.0,6.0,46.0
17479,Jack Flaherty,STL,SP,TDRJ,13,208.64,27,100%,38.60147379465271,42.027530226168615,45.668148665442075,39.33628762164368,37.64385746468009,46.25963269512566,41.589488411285465,3.371714362327954,278,24.0,18.0,-11.0,-6.0
12532,Kolten Wong,SEA,"2B,INF",Patron#5,13,260.51,32,98%,41.47247649411013,40.83534031390486,41.19804285440507,39.89903387839604,40.12973791471438,45.91642784150506,41.57517654950592,2.018470735565859,279,24.0,22.0,-11.0,-2.0
2396,Carlos Santana,PIT,"1B,INF",Champs,30,370.93,36,79%,40.16847967630701,41.25158774632926,42.94567086415971,40.538605908680175,35.764540670088635,48.76812773859355,41.57283543402639,3.8845472154286664,280,24.0,31.0,6.0,7.0
19753,Jonathan Loaisiga,NYY,RP,Bobby,11,612.12,28,17%,41.92149007625495,42.5550323643634,43.4078498134171,42.17047894968752,41.57253260462294,37.511847517250644,41.52320522093276,1.883594543131447,281,24.0,51.0,-13.0,27.0
19363,Austin Hays,BAL,OF,Patron#5,27,238.93,27,99%,38.840469006729506,42.32211405191654,43.11919164098117,38.96947737068688,37.653369857050556,47.7083534433162,41.43549589511348,3.417834456267939,282,24.0,20.0,3.0,-4.0
13361,Steven Matz,STL,SP,FA,30,329.2,31,92%,43.707138147112126,41.028134388020376,39.37586794810582,42.617305873644455,39.86387476136825,41.54301529838686,41.35588940277299,1.4949121642176486,283,24.0,28.0,6.0,4.0
14854,Mike Yastrzemski,SF,OF,FA,21,275.78,32,98%,36.98084680035764,41.32073499999365,43.83590442004803,38.85432626876768,37.240443087773734,49.83441559686784,41.34444519563476,4.479063242476779,284,24.0,23.0,-3.0,-1.0
21620,Jake Cousins,MIL,RP,FA,30,1000.0,28,0%,38.42373900107701,41.02662706056773,42.49407845228843,41.27121187542001,44.62818652507825,40.212898959982766,41.342790312402364,1.9158066341266327,285,24.0,84.0,6.0,60.0
10047,Wil Myers,CIN,"1B,INF,OF",FA,30,328.78,32,75%,38.94773105627963,44.25998362001123,47.130596018110666,37.84684011354797,36.149984480330026,43.70247370654933,41.33960149913813,3.9264055961577635,286,24.0,28.0,6.0,4.0
20970,Oscar Gonzalez,CLE,OF,Tomy,30,184.08,25,100%,42.005832075552334,41.486899991550686,38.668939247971885,38.83952634350948,40.70122530279658,46.14808992136526,41.308418813791036,2.4957171175825503,287,24.0,16.0,6.0,-8.0
16609,Bryan Abreu,HOU,RP,FA,30,470.85,25,27%,41.83561450348947,41.41025222979138,40.763116525460674,42.90418839216019,43.78848476017952,37.09666915701046,41.29972092801528,2.122154912005051,288,24.0,40.0,6.0,16.0
16400,Reynaldo Lopez,CHW,RP,Canha Ge,30,595.23,29,17%,45.29339272193393,43.70679080750462,41.60563419868036,38.836704349380916,36.753392813332496,41.02275264100085,41.20311125530552,2.845852057037963,289,25.0,50.0,5.0,25.0
12979,Javier Baez,DET,"SS,INF",La Maqui,9,189.06,30,99%,37.60192172027575,38.70816834692882,39.09417813193854,39.66450221882552,45.7772163239307,45.97609695606769,41.13701394966117,3.4079769029161944,290,25.0,16.0,-16.0,-9.0
8241,David Robertson,NYM,RP,La Maqui,30,420.24,37,32%,39.94833977913203,40.100361565097415,40.41068472440132,42.333959873923774,44.23826481995813,39.758498504747664,41.13168487787672,1.631242856307553,291,25.0,35.0,5.0,10.0
13273,Ross Stripling,SF,"SP,RP",Bobby,30,277.87,33,97%,41.09812876664829,40.34041334141688,40.641264466390695,41.97082753117539,39.75175449463506,42.951765165189904,41.125692294242704,1.0636880712962333,292,25.0,24.0,5.0,-1.0
17988,Tyler Stephenson,CIN,C,Freeman,16,230.74,26,100%,40.015199793784774,41.67377288013103,43.20146142318721,41.14052980546026,42.85813604429658,37.831404561073455,41.12008408465555,1.8118189688147033,293,25.0,20.0,-9.0,-5.0
13164,Eduardo Rodriguez,DET,SP,Patron#5,8,273.04,29,95%,40.78728077036536,40.396128323781326,39.679851097535156,40.94437771052099,40.78138437828047,44.07627085663371,41.11088218951951,1.3900397745795754,294,25.0,23.0,-17.0,-2.0
14295,Wandy Peralta,NYY,RP,FA,30,902.4,31,3%,39.90396893234363,40.838020264696645,40.858167730926624,40.90691559109135,41.90011658121945,40.97790160499051,40.89751511754471,0.5779247251598039,295,25.0,76.0,5.0,51.0
9847,Andrew McCutchen,PIT,OF,FA,30,340.18,36,89%,39.30079669854939,40.57476305274354,41.151700550287075,40.164993271376744,38.310990137605664,45.6681883433756,40.861905342323006,2.334405822230588,296,25.0,29.0,5.0,4.0
5827,Wilmer Flores,SF,"1B,2B,3B,INF",sfernand,30,310.93,31,94%,36.68689850215321,38.42015552372367,40.374330528521604,38.91600493872,41.00140634548491,49.4785153964767,40.81288520584668,4.1163918946984595,297,25.0,26.0,5.0,1.0
18498,Kenta Maeda,MIN,SP,FA,30,300.2,34,95%,42.64263368026998,40.0535481767748,38.49904433169231,42.42488148109277,42.72167966002915,37.29963589453399,40.60690387073217,2.1451033741583148,298,25.0,25.0,5.0,0.0
17149,Domingo German,NYY,SP,Patron#5,30,377.39,30,89%,39.36662026929992,40.15411156354817,41.0778609720364,39.61208225338385,41.89191663518859,41.349517184924636,40.575351479730266,0.9266025708651463,299,25.0,32.0,5.0,7.0
12144,Max Kepler,MIN,OF,FA,30,320.76,29,89%,39.58926867059192,40.51782281732891,40.88043337137602,39.58512016252572,37.92007532912292,44.46252469150038,40.49254084040765,2.0070194849592204,300,25.0,27.0,5.0,2.0
10291,Ryan Tepera,LAA,RP,FA,14,747.44,35,13%,38.76428144949004,39.53294659718552,39.82147703209929,40.63786765185727,43.47727921786792,40.717288050972066,40.491856666578684,1.4909907127390751,301,26.0,63.0,-12.0,37.0
21205,Connor Brogdon,PHI,RP,FA,30,919.08,27,5%,38.75953144470717,40.02592456045571,40.911462115987604,42.420017970177376,43.84711352742319,36.582322899322364,40.42439541967891,2.367376005492133,302,26.0,77.0,4.0,51.0
9761,Joe Kelly,CHW,RP,FA,30,892.08,34,5%,42.09504944725237,41.45160999784413,40.48612616999657,42.305808712955056,44.002674481530235,32.113495406819936,40.40912736939972,3.8571043267188676,303,26.0,75.0,4.0,49.0
14221,Jorge Soler,MIA,OF,Patron#5,9,291.14,30,94%,41.19677439856815,41.66266789221428,42.12912368979809,36.056762988887705,35.56959291869992,45.803233552688795,40.40302590680949,3.5732913533804975,304,26.0,25.0,-17.0,-1.0
15440,Matthew Boyd,DET,RP,FA,30,396.64,31,75%,41.10988400510205,41.89265043066233,42.44139419812442,38.86728863498451,36.86283139820529,41.09516599917941,40.378202444376335,1.9252879305353405,305,26.0,33.0,4.0,7.0
13580,Steven Okert,MIA,RP,Bobby,30,1000.0,31,0%,38.93988537357895,40.48100821960882,41.69213632123479,41.11904379161675,42.87175700104648,36.918785002517005,40.33710261826713,1.9377754147475121,306,26.0,84.0,4.0,58.0
18519,Phil Bickford,LAD,RP,FA,30,1000.0,27,0%,36.56068150726368,37.647100978333896,39.236130291141265,40.69914312865614,41.65333712621076,46.16015473657268,40.326091294696404,3.1219748126161897,307,26.0,84.0,4.0,58.0
19349,Caleb Ferguson,LAD,RP,sfernand,30,959.6,26,2%,40.02252056379762,40.975600352363614,41.787342963514966,40.66084575486382,41.985644575110676,36.28593040669672,40.28631410272457,1.9073916716433446,308,26.0,80.0,4.0,54.0
18064,Phil Maton,HOU,RP,FA,30,955.2,29,1%,37.415752958816896,39.02586326319902,40.76938948581404,39.652559965709,41.21602807832422,43.39949685189084,40.246515100625665,1.871302348385028,309,26.0,80.0,4.0,54.0
6632,Carlos Carrasco,NYM,SP,sfernand,22,225.83,35,99%,43.21512680033147,39.90366491368573,36.15787356294136,42.72243843272777,40.38274543601816,38.78490263671285,40.194458630402885,2.377533669121361,310,26.0,19.0,-4.0,-7.0
15068,Yency Almonte,LAD,RP,Tomy,30,840.6,28,3%,38.53717711767486,39.50273543096907,41.10144849370783,41.12192252753475,40.78677928444044,40.10417882024443,40.19237361242856,0.9369143510488748,311,26.0,70.0,4.0,44.0
15507,Hunter Harvey,WSH,RP,FA,30,726.96,28,12%,41.678980103664784,41.06825057381711,39.705180907279896,42.953214257336306,42.3885584058804,33.32854683074219,40.187121846453444,3.234499893324846,312,26.0,61.0,4.0,35.0
15046,Trevor Gott,SEA,RP,FA,30,1000.0,30,0%,38.97865373136566,40.029850395470106,40.905857284412654,40.20586014325187,41.30088737965947,39.379388957379085,40.133416315256476,0.8039135138585879,313,27.0,84.0,3.0,57.0
12857,Shawn Armstrong,TB,RP,FA,30,1000.0,32,0%,41.697870482150805,40.74527800581844,39.78519811226356,41.303652421718496,41.60823813502168,35.298097141210626,40.07305571636393,2.2303269765519573,314,27.0,84.0,3.0,57.0
15288,Adam Cimber,TOR,RP,FA,30,723.14,32,11%,37.08437621408595,38.287602792617896,39.999569600334524,40.50796432798616,41.091039524739976,42.92865001775132,39.98320041291931,1.891069318967943,315,27.0,61.0,3.0,34.0
22286,Trevor Rogers,MIA,SP,Champs,20,229.73,25,97%,41.48717753175116,39.984573822035074,37.39557659273668,40.651074392355206,36.814706024723606,43.349653624346715,39.94712699799141,2.264521947806226,316,27.0,20.0,-7.0,-7.0
13799,Matt Strahm,PHI,RP,FA,30,878.2,31,6%,39.96592262845583,40.0909409578595,39.63470295436511,40.66867492635157,42.66682350175052,36.381438802091566,39.901417295145684,1.8591046701780805,317,27.0,74.0,3.0,47.0
17620,Myles Straw,CLE,OF,FA,22,334.51,28,92%,36.389303218490326,39.781300518549955,38.71757180478009,36.45728421779617,38.45974124115989,49.48515428060582,39.88172588023038,4.4635007573875765,318,27.0,28.0,-5.0,1.0
10243,Randal Grichuk,COL,OF,La Maqui,19,254.73,31,99%,37.348227204572645,39.40211876969875,39.8789193834101,38.097829742376874,36.267128349706056,48.15406393460564,39.85804789739501,3.9013771102739203,319,27.0,22.0,-8.0,-5.0
15149,Trey Mancini,CHC,"1B,INF,OF",Patron#5,15,295.31,30,98%,38.19067027090236,37.91807847322941,38.78929389453838,36.796870011016495,38.83224678924624,48.61569145708508,39.857141816002986,3.975031622366037,320,27.0,25.0,-12.0,-2.0
18548,Sam Hentges,CLE,RP,FA,30,901.73,26,4%,42.144527542694746,42.37987891805696,41.64837046047401,36.56867855916338,32.77864251830342,43.57658759709268,39.84944759929754,3.8634591714611886,321,27.0,76.0,3.0,49.0
25756,Matt Brash,SEA,"SP,RP",Tomy,30,432.75,24,38%,42.21770067043186,41.40070508936864,40.842597722678754,35.20375912580604,39.27732302297552,39.89029028859394,39.805395986642466,2.2694030917981602,322,27.0,36.0,3.0,9.0
21224,Bailey Ober,MIN,SP,Canha Ge,14,267.23,27,98%,38.66691606086516,38.05828628220945,38.290266893477025,40.02108329571119,41.03181580078452,42.63078380871456,39.78319202362699,1.6418805201538227,323,27.0,23.0,-13.0,-4.0
21170,Dany Jimenez,OAK,RP,La Maqui,30,681.49,29,12%,37.43308154839615,39.273585300901615,40.385899059126245,40.16431228076872,43.513045830452626,37.33958331453867,39.684917889030665,2.086317041619862,324,27.0,57.0,3.0,30.0
22810,Roansy Contreras,PIT,SP,TDRJ,30,275.61,23,96%,36.28917678057555,38.4452402745073,40.067081786010604,39.12623598955707,38.89777552887288,45.21298507564266,39.673082572527676,2.729600472569424,325,28.0,23.0,2.0,-5.0
17192,Jalen Beeks,TB,"SP,RP",FA,30,833.59,29,9%,43.5064767477875,42.71599732234786,41.29814760901606,36.68680761420712,34.52301178196644,38.938778699737576,39.61153662917709,3.2288444652235304,326,28.0,70.0,2.0,42.0
15279,Garrett Cooper,MIA,"1B,INF",FA,18,431.7,32,53%,40.4419566430025,41.16719654588891,39.735975147594836,37.371784649517785,39.28560967921347,39.29403801065232,39.54942677931164,1.1779598889503324,327,28.0,36.0,-10.0,8.0
13470,Lucas Sims,CIN,RP,FA,14,850.54,28,8%,40.15398602245968,39.95933852705471,40.22601491105905,41.57463883892918,39.877741201541866,35.42963997172375,39.53689324546138,1.9223365153223564,328,28.0,71.0,-14.0,43.0
19522,TJ Friedl,CIN,OF,METS,30,406.89,27,75%,34.20567115515701,37.85655316495753,39.26704900271026,39.9881965421698,38.38818574336205,47.41738688151081,39.52050708164458,3.977898527662351,329,28.0,34.0,2.0,6.0
19316,Eric Lauer,MIL,SP,TDRJ,30,218.15,27,98%,37.27000730789491,39.110235323768194,40.162584911024034,40.19763074679624,35.16568570480041,45.160607928826366,39.51112532051835,3.0789205692308257,330,28.0,19.0,2.0,-9.0
25880,Hunter Brown,HOU,RP,Freeman,30,240.56,24,98%,38.756323385450365,38.002637369973,36.75275727584621,39.36867450976598,40.39035539928707,43.53423642205272,39.467497393729225,2.1378024718621904,331,28.0,20.0,2.0,-8.0
10133,Brad Boxberger,CHC,RP,METS,30,699.37,34,11%,37.12745886367088,38.55593523152548,39.652715528218124,40.06478095677308,40.243558718958056,41.052708559540754,39.44952630978106,1.2787368227620133,332,28.0,59.0,2.0,31.0
20070,Bailey Falter,PHI,SP,sfernand,30,421.95,25,75%,39.0747933746186,38.71720135521061,37.296896916369136,38.99390721024863,39.08742733184673,43.329412486927026,39.41660644587012,1.8572496149688544,333,28.0,36.0,2.0,8.0
10061,Brooks Raley,NYM,RP,TDRJ,22,657.8,34,16%,41.291916598571916,42.25141782233641,42.33249631270397,36.02149860228974,33.91926428982857,40.58855366602322,39.40085788195897,3.244864086980096,334,28.0,55.0,-6.0,27.0
14120,Lance McCullers Jr.,HOU,SP,METS,18,156.89,29,99%,36.647257243067244,39.00338236019459,40.707248905646,38.350232665026965,35.60630445608343,45.882946482794736,39.366228685468826,3.3406508189658126,335,28.0,13.0,-10.0,-15.0
17128,Ramon Laureano,OAK,OF,FA,30,213.39,28,99%,40.2956661952342,40.47996815623683,40.068346333514114,36.52599764259558,38.635520140968296,39.68099023772478,39.28108145104564,1.3695291626752668,336,28.0,18.0,2.0,-10.0
10343,Aaron Loup,LAA,RP,Pinstrip,23,838.17,35,2%,36.94337989098727,38.425016895917786,39.49159386559036,40.44376287504571,39.86674930117626,40.433621124502935,39.26735399220339,1.242582160103838,337,29.0,70.0,-6.0,41.0
17796,Dillon Tate,BAL,RP,Patron#5,30,720.98,28,14%,36.28719506947904,37.24667180320821,37.84057937849469,39.98348183576974,41.850102610921056,42.02138443632145,39.20490252236569,2.2265407249205476,338,29.0,60.0,1.0,31.0
11762,Noah Syndergaard,LAD,SP,FA,30,301.33,30,96%,33.977711244771726,38.45707569921916,42.799153163975824,38.21771685396323,35.63890385463785,46.09879722132365,39.19822633964857,4.12346557357298,339,29.0,26.0,1.0,-3.0
14894,Tony Kemp,OAK,"2B,INF,OF",La Maqui,30,399.78,31,81%,40.4081940035724,40.322923341924486,39.97342125658596,37.392038179204256,34.32945292817843,42.73593217001235,39.19366031324631,2.671216948249439,340,29.0,34.0,1.0,5.0
18282,Jarlin Garcia,PIT,RP,FA,30,1000.0,30,0%,36.662833726326745,38.21966008141437,38.90126786733257,39.57296718765465,40.3809039218293,41.38094416686517,39.1864294919038,1.515287159024523,341,29.0,84.0,1.0,55.0
19610,Keibert Ruiz,WSH,C,FA,30,246.56,24,96%,40.59149799737518,39.91127744306959,39.4294456871086,37.51690601739087,34.51011164647922,43.096355447448126,39.175932373145265,2.6614781604940445,342,29.0,21.0,1.0,-8.0
17277,Ranger Suarez,PHI,SP,FA,10,234.56,27,98%,36.26426994184655,38.8445215631882,40.89004082002907,38.935546230990255,35.00434525878677,44.940499740955495,39.146537259299386,3.2200092147437416,343,29.0,20.0,-19.0,-9.0
10233,Aroldis Chapman,(N/A),RP,Pinstrip,3,400.09,34,64%,40.16892448782971,39.272344022591525,38.463481217479035,38.91242883081835,39.46249204375143,38.57127810699201,39.14182478491035,0.5792369366887564,344,29.0,34.0,-26.0,5.0
11423,Jose Quintana,NYM,SP,METS,30,283.25,33,97%,41.38114516242875,38.648724712667615,35.868244476255576,41.17339427496917,36.36137898135828,41.32867486502636,39.1269270787843,2.331421832061281,345,29.0,24.0,1.0,-5.0
13621,Jeimer Candelario,WSH,"3B,INF",FA,30,364.6,29,85%,37.6826744469471,39.537153465784876,40.75326507334137,35.338741034079824,34.98020421771872,46.12236305802732,39.06906688264987,3.7718436771112613,346,29.0,31.0,1.0,2.0
13607,Carl Edwards Jr.,WSH,RP,FA,30,897.29,31,5%,37.33266600333789,38.557043239900594,39.50782332259512,38.60656201144876,39.388012379942595,40.86362625691229,39.04262220235621,1.0802505762699435,347,29.0,75.0,1.0,46.0
15042,Tim Mayza,TOR,RP,FA,28,932.8,31,1%,39.139965694891025,39.507647281147015,40.29017624444303,41.024004359118635,39.46038549045116,34.803761830824214,39.037656816812515,1.9937529896491542,348,29.0,78.0,-1.0,49.0
